pair,gene_a,gene_b,hit_any_line,signed_dd_maxabs,welch_t_maxabs,hedges_g_maxabs
RALGPS1|RALGPS2,RALGPS1,RALGPS2,0,0.1432642188389905,1.2613531769111683,0.6984625685409054
RANBP17|XPO7,RANBP17,XPO7,0,0.11081100138946573,4.000097097533609,0.8990174434406222
RANBP10|RANBP9,RANBP9,RANBP10,1,0.0819289394862438,1.6518760689823204,0.6717537130926677
RAP1GAP|RAP1GAP2,RAP1GAP,RAP1GAP2,0,-0.10734200332419852,-1.4053315263240986,-0.7703419090599501
RBBP4|RBBP7,RBBP4,RBBP7,1,0.17378088192892616,1.1891330883109315,0.5273516534085934
RBPJ|RBPJL,RBPJ,RBPJL,0,-0.2974448351007998,-2.438240520151048,-1.6111734389140808
RC3H1|RC3H2,RC3H1,RC3H2,0,0.10302560158123356,2.903113105686588,0.6893487077943038
RCBTB1|RCBTB2,RCBTB1,RCBTB2,0,0.04612084698686783,1.0000891778075847,0.3641268034796567
RECK|TTC7A,RECK,TTC7A,0,0.0931171379421498,3.6849231034838676,0.9310661249021354
RECK|UMPS,RECK,UMPS,0,-1.129039269020855,-3.6775025619499697,-2.087743253388198
RGS19|S1PR4,RGS19,S1PR4,0,0.06977454871423118,2.3421334593939265,0.9290295329680172
RHBDF1|RHBDF2,RHBDF1,RHBDF2,0,0.23022610359421547,2.7592408348779447,1.4208591595482478
RHOT1|RHOT2,RHOT1,RHOT2,1,-0.15495931641739838,-0.9962651524997984,-0.4702060141381819
RIC8A|RIC8B,RIC8A,RIC8B,0,-0.06185625594046528,-0.989072147936604,-0.46994175232255925
RIMKLB|TTC7A,RIMKLB,TTC7A,0,0.4168710079472673,4.658806050819692,-1.1911982383291166
RING1|RNF2,RING1,RNF2,1,0.08279108998122958,1.224594436234924,0.5016284877271544
RNF103|RNF130,RNF103,RNF130,0,-0.1056488017473454,1.284319166671834,-0.6962069599583373
RNF113A|RNF113B,RNF113A,RNF113B,0,0.02087674252456745,0.46356394694650116,0.1791763282327286
RNF125|TRIM25,RNF125,TRIM25,0,,,
RNF144A|RNF144B,RNF144A,RNF144B,0,0.04302865835731867,0.751500211788188,0.41276379636196464
RNF20|RNF40,RNF20,RNF40,1,-0.2196965781599911,-1.163748340873029,-0.7540031626023934
RNF38|RNF44,RNF38,RNF44,0,0.11164988911400288,3.7188021591496274,1.0053251299204953
RPL3|RPL3L,RPL3,RPL3L,0,0.2304828086247408,0.9958077373698935,0.6033053334437198
RPP14|RPP21,RPP14,RPP21,0,,,
RPRD1A|RPRD1B,RPRD1A,RPRD1B,1,,,
RRAGC|RRAGD,RRAGC,RRAGD,1,0.21436503923396788,1.5982645963412299,0.7117670365707122
RRM1|TYMS,RRM1,TYMS,0,0.40438085843060145,2.244711646799315,0.7084131767258187
RSBN1|RSBN1L,RSBN1,RSBN1L,0,-0.09568821498216142,-1.727367414475715,-0.7360498584802402
RSC1A1|SUSD1,RSC1A1,SUSD1,0,-0.1076659892774842,-1.1774589378619056,-0.839541374705577
RYBP|YAF2,RYBP,YAF2,0,0.013100974149965666,0.28048113432162763,0.11535566632664399
SAFB2|SFPQ,SAFB2,SFPQ,0,0.1834594666893734,2.1309488425601035,0.9401417246487496
SAMD4A|SAMD4B,SAMD4A,SAMD4B,1,0.1034194055147108,0.8108033789447022,-0.3079887439342624
SAP30|SAP30L,SAP30,SAP30L,0,0.04152951097866381,0.45779042313287377,0.29789234706776924
SAR1A|SAR1B,SAR1A,SAR1B,1,-0.012981753264312171,-0.22647560755094862,-0.11163198537345645
SAR1A|SEC23A,SAR1A,SEC23A,0,-0.1839937960333606,-0.7563512947681895,-0.5827462268447505
SBF1|SBF2,SBF1,SBF2,0,0.0657408623051683,-2.328293200764271,-0.7931096763386585
SBNO1|SBNO2,SBNO1,SBNO2,0,-0.46828991284674526,-4.922769938042156,-1.1044033993602107
SEC11A|SEC11C,SEC11A,SEC11C,1,,,
SEC23A|SEC23B,SEC23A,SEC23B,1,-0.5235726757209929,-3.569047712322559,-1.3294498284957086
SEC31A|SEC31B,SEC31A,SEC31B,0,-0.20284065099118645,3.157384260315087,-1.4186809419838247
SEPHS1|SEPHS2,SEPHS1,SEPHS2,1,0.37344705608393447,1.8047738669201092,0.7070489453264215
SF1|TCERG1,SF1,TCERG1,0,-0.44195400936279805,2.4627691375318066,-0.8941127447084232
SF3A1|SNRPB2,SF3A1,SNRPB2,0,-0.7875483513098053,-1.7317143331880376,-1.2188860419015293
SHMT1|SHMT2,SHMT1,SHMT2,1,-0.03477820988345168,-0.43298971950753146,-0.22604865063244098
SIK2|STRADA,SIK2,STRADA,0,-0.0909483030731299,-1.4453621728983759,-0.5048141807377866
SIN3A|SIN3B,SIN3A,SIN3B,0,-0.1473609904156965,-1.597514072466412,-0.756017408813601
SIRPA|TREM2,SIRPA,TREM2,0,0.11223613886064382,4.940317489259395,1.485888704555729
SIRPA|TYROBP,SIRPA,TYROBP,0,-0.03608389345044041,-0.6449870252234533,-0.3304184317519758
SLC11A1|SLC11A2,SLC11A1,SLC11A2,0,0.11317886792576017,1.817075336993597,0.7967730241784751
SLC25A15|SLC25A2,SLC25A2,SLC25A15,0,-0.14045347879568415,-2.0477265714680066,-1.1127323673979763
SLC25A24|SLC25A25,SLC25A24,SLC25A25,0,-0.12842511213562635,-2.609376016728751,-0.8133196791367735
SLC25A28|SLC25A37,SLC25A28,SLC25A37,1,-0.25368011652342354,-1.6004375113613594,-0.82789015578231
SLC35F3|SLC35F4,SLC35F3,SLC35F4,0,0.0919224489781428,1.9037504298036725,0.6867240887204685
SLC9A3R1|SLC9A3R2,SLC9A3R1,SLC9A3R2,0,,,
SMAP1|SMAP2,SMAP1,SMAP2,0,-0.02989740286289691,-0.6565026953488012,-0.2332377011683976
SMARCA2|SMARCA4,SMARCA2,SMARCA4,1,-0.7096838101792589,-4.726208609357345,-1.2498425628794876
SMARCC1|SMARCC2,SMARCC1,SMARCC2,1,-0.23143978206391008,1.699076921457576,0.9926557668316788
SMC1A|SMC1B,SMC1A,SMC1B,0,-0.3294662983138741,-4.156122163108011,-1.438584433496718
SNRPB|SNRPN,SNRPB,SNRPN,0,-0.23452914314687145,-0.7459966189170709,-0.4489644430582998
SNX2|SNX6,SNX2,SNX6,0,-0.11398127665663702,-0.8733111566092,-0.5154834391600928
SOS1|SOS2,SOS1,SOS2,1,-0.2869614853566426,1.9850600680967883,-0.9320207042867418
SPOP|SPOPL,SPOP,SPOPL,0,0.06902206227833318,1.2127327693270096,0.4970725662303257
SPTA1|SPTAN1,SPTA1,SPTAN1,0,0.11934335754466449,2.337823789719077,0.8864507967702031
SPTLC2|SPTLC3,SPTLC2,SPTLC3,0,0.15532959059945198,2.7841515278714493,0.8010581051001617
SS18|SS18L1,SS18,SS18L1,0,0.03944237472529711,0.8086186718261544,0.30347871899890183
STAM|STAM2,STAM,STAM2,1,-0.17095672539662166,-1.4195124821513108,-0.6842345225313083
STAM|VPS37A,STAM,VPS37A,0,-0.18604848783924588,-1.1839262082597757,-0.6330819491915645
STRIP1|STRIP2,STRIP1,STRIP2,1,-0.21301651593529003,3.5443307691279946,1.0048398748069427
STT3A|STT3B,STT3A,STT3B,1,0.23674367494269122,3.313624660704983,1.3314167240978272
STX17|ZFYVE19,STX17,ZFYVE19,0,-0.016103438908865703,-0.629649355150115,-0.2028609242360501
STX4|VIM,STX4,VIM,0,-0.14958199519136556,-0.4310422617975998,-0.25219039453422293
STX4|ZEB1,STX4,ZEB1,0,-0.2524492370361819,-2.0345883921891885,-0.9812411051516859
STX12|STX7,STX7,STX12,1,-0.009253351338537552,-0.11875444388752975,-0.07839311766640962
SUV39H1|SUV39H2,SUV39H1,SUV39H2,0,0.168138123071644,1.7748392419485364,1.1256451854456557
SYK|ZAP70,SYK,ZAP70,0,-0.09822775340759292,-1.7999095453126968,-0.9373814869606218
TAF1|TAF1L,TAF1,TAF1L,0,-0.1744829009095913,-3.4053328157796994,-1.2576247088032722
TAF9|TAF9B,TAF9,TAF9B,1,-0.0034601595406265895,-0.08773726509978781,-0.03897513679184824
TANC1|TANC2,TANC1,TANC2,0,-0.1546829028416662,-2.216273860743267,-1.20319519824812
TBC1D1|TBC1D4,TBC1D1,TBC1D4,0,-0.08523892034290263,-1.675788750447884,-0.7631498112828755
TBC1D26|TBC1D28,TBC1D26,TBC1D28,0,,,
TBP|TBPL2,TBP,TBPL2,0,,,
TIMM23|TIMM23B,TIMM23,TIMM23B,1,,,
TLN1|TLN2,TLN1,TLN2,1,0.4505824891296706,3.4278034056490103,1.3785281066324038
TMEM120A|TMEM120B,TMEM120A,TMEM120B,0,0.15838608864969012,-1.0877418545734412,0.6790056728023821
TMEM185A|TMEM185B,TMEM185A,TMEM185B,0,0.19044056598422474,1.0448708700270883,0.7846695270323288
TMEM30A|TMEM30B,TMEM30A,TMEM30B,0,-0.14302967226433552,-1.8342179554614033,-0.826200850313074
TMEM9|TMEM9B,TMEM9,TMEM9B,0,,,
TNKS|TNKS2,TNKS,TNKS2,1,-0.14292350866689293,-2.11101296280023,-0.853828740154139
TNPO1|TNPO2,TNPO1,TNPO2,1,-0.2718523105598882,-2.3646681149074467,1.0726046032350696
TOB1|TOB2,TOB1,TOB2,0,-0.09073126229290969,-1.3521018977678319,-0.5247150215008696
TOMM22|TOMM40,TOMM22,TOMM40,0,0.19756466718174304,0.6773438870723851,0.47237891863161896
TOMM40|TOMM40L,TOMM40,TOMM40L,0,0.008895736687276945,0.2284501541798467,0.12339005295772357
TOP1|TOP1MT,TOP1,TOP1MT,0,0.19307317376879074,-0.9293771005466599,-0.5124173879257558
TOP2A|TOP2B,TOP2A,TOP2B,0,-0.8186108682357731,-2.648059096154613,-1.0794621621380285
TPST1|TPST2,TPST1,TPST2,0,-0.1686334290737272,-2.7527372326870863,-1.6236540748554467
TRAPPC3|TRAPPC3L,TRAPPC3,TRAPPC3L,0,,,
TSG101|VPS37A,TSG101,VPS37A,1,0.21315851606046177,1.892904055723133,0.8160456100382045
TTC23|ZNF34,TTC23,ZNF34,0,0.045859961726103585,0.9181215249314117,0.34129870563632697
TTC7A|TTC7B,TTC7A,TTC7B,1,-0.19070808385809548,-1.6012190421050259,-1.0062329529189307
TUBB|TUBB4B,TUBB,TUBB4B,1,,,
TUBB2A|TUBB4B,TUBB2A,TUBB4B,0,,,
TUBB2B|TUBB4B,TUBB2B,TUBB4B,0,,,
UAP1|UAP1L1,UAP1,UAP1L1,1,0.24026407604347846,7.141425468512575,1.5026805457868464
ULK1|ULK2,ULK1,ULK2,0,0.14836915394428388,-2.1096281542433686,-0.9078975169335375
UNC119|UNC119B,UNC119,UNC119B,0,-0.005155847018556228,-0.04449882515714025,-0.031010397869980534
UNC45A|UNC45B,UNC45A,UNC45B,0,-0.12103273992346869,-1.483358419430115,-0.6920688863733945
USP13|USP5,USP5,USP13,0,-0.22607589701063535,-1.5881616308268636,-0.737778353610347
UTP14A|UTP14C,UTP14A,UTP14C,0,-0.0703978808003271,-2.012606232257162,-0.48176863899333777
VANGL1|VANGL2,VANGL1,VANGL2,0,0.036872596337778424,-0.5817350149562334,-0.2932169813410355
VPS26A|VPS26B,VPS26A,VPS26B,0,-0.23293235073202495,-1.053870883022689,-0.7758511859453676
WAS|WASL,WAS,WASL,0,0.054368471576413335,0.7544932461733165,0.3169938920428822
WRN|ZNF284,WRN,ZNF284,0,0.18724383457983,2.826126841396388,1.2282729957828875
XRCC4|XRCC6,XRCC4,XRCC6,1,-0.041177758451479585,0.6711392746807903,0.25926865506637137
XYLT1|XYLT2,XYLT1,XYLT2,0,0.2612657717671783,2.1079564257141166,-1.0830252717938138
YIF1A|YIF1B,YIF1A,YIF1B,0,,,
YIPF5|YIPF7,YIPF5,YIPF7,0,0.08744512894298573,1.4842934102627492,0.47890828050539375
ZDHHC13|ZDHHC17,ZDHHC13,ZDHHC17,0,0.19719584382840633,-2.577850709808271,1.2839390566772246
ZMIZ1|ZMIZ2,ZMIZ1,ZMIZ2,0,0.17195204442411943,-4.314817107451179,-1.5776631713462033
ZNF146|ZNF260,ZNF146,ZNF260,0,0.07132797212514932,2.0768692759471734,0.6062874905801325
ZNF185|ZNF418,ZNF185,ZNF418,0,-0.18970863345613412,-1.5170724091008745,-1.073374380743353
ZNF423|ZNF521,ZNF423,ZNF521,0,-0.12303300455992393,-1.5136027050344967,-0.8618012604354518
